1,5
1,24
1,25
1,28
1,30
1,36
1,43
2,5
2,28
2,29
2,37
2,41
2,42
2,45
2,48
3,14
3,15
3,18
3,21
3,25
3,36
3,46
4,6
4,8
4,11
4,16
4,21
4,26
4,28
4,35
4,40
4,41
4,42
4,45
4,49
5,24
5,29
5,38
5,41
5,47
5,50
6,9
6,16
6,17
6,21
6,26
6,33
6,34
6,41
6,48
7,15
7,22
7,25
7,26
7,36
7,48
8,23
8,35
8,45
8,50
9,12
9,16
9,18
9,33
9,37
9,40
9,41
10,15
10,19
10,24
10,37
10,39
10,41
11,12
11,22
11,27
11,42
11,44
11,49
12,15
12,18
12,24
12,25
12,29
12,47
13,14
13,17
13,18
13,27
13,28
13,33
13,34
13,39
13,40
13,43
13,46
13,48
14,16
14,28
14,36
15,23
15,24
15,27
15,33
15,34
15,43
15,47
15,49
16,17
16,23
16,24
16,29
16,30
16,34
16,47
17,23
17,33
17,34
17,44
17,47
17,48
18,19
18,36
18,46
19,22
19,25
19,39
19,46
19,47
20,22
20,23
20,26
20,34
20,40
20,50
21,27
21,28
21,31
21,32
21,41
21,46
22,25
22,29
22,31
22,36
22,46
22,48
23,41
23,44
23,47
23,48
24,30
24,36
24,42
25,26
25,31
25,39
25,46
26,31
26,32
26,39
26,44
27,30
27,31
27,33
27,36
27,39
27,47
28,35
28,41
28,42
28,48
29,35
29,37
29,38
29,40
29,45
30,31
30,40
30,43
31,39
31,47
32,33
32,44
32,49
33,48
34,37
35,36
35,45
35,46
36,39
36,48
37,42
38,40
39,41
39,49
40,42
40,44
40,45
41,50
42,50
43,45
43,47
43,49
44,46
44,48
44,50
45,48
45,50
47,49
1,12,13
1,15,24
1,15,25
1,21,22
1,28,33
2,4,11
2,4,38
2,5,14
2,8,22
2,10,12
2,14,37
2,27,48
2,28,42
3,10,47
3,12,36
3,14,25
3,15,49
3,18,38
3,19,43
3,28,35
3,31,44
4,8,45
4,12,16
4,29,40
4,37,40
5,13,38
5,17,35
5,21,47
5,26,28
6,14,19
6,17,48
6,19,46
7,10,13
7,19,22
7,24,27
7,36,49
8,37,40
8,38,40
9,32,41
9,44,48
10,17,37
10,21,31
10,27,49
10,36,46
11,15,43
11,29,30
12,46,47
13,17,22
13,31,43
14,23,36
14,28,35
15,18,19
15,18,47
15,32,46
16,17,23
16,20,26
16,23,34
18,21,39
18,25,36
19,22,46
21,29,49
22,25,28
23,40,42
24,39,47
25,27,36
25,29,41
25,36,39
27,40,43
31,47,49
32,33,48
33,34,44
36,46,49
45,46,47
