1,4
1,22
1,27
1,74
1,93
1,106
1,107
1,113
1,117
1,122
1,139
1,147
1,156
1,164
1,185
1,194
2,55
2,66
2,146
2,150
2,159
2,171
2,185
3,14
3,15
3,33
3,101
3,133
3,151
3,153
3,158
3,163
3,173
4,59
4,81
4,100
4,107
4,120
4,157
4,161
4,176
5,18
5,26
5,28
5,49
5,103
5,110
5,128
5,129
5,130
5,168
5,173
5,176
5,181
5,183
6,9
6,48
6,55
6,75
6,78
6,90
6,117
6,142
6,147
6,148
6,160
6,184
7,13
7,24
7,61
7,77
8,31
8,49
8,54
8,61
8,66
8,67
8,86
8,110
8,127
8,130
8,166
8,179
8,187
8,189
9,14
9,43
9,69
9,78
9,96
9,109
9,117
9,158
9,165
9,172
9,175
10,14
10,29
10,33
10,34
10,65
10,92
10,136
10,192
10,200
11,48
11,59
11,61
11,95
11,100
11,114
11,122
11,135
11,139
11,159
12,20
12,46
12,54
12,61
12,67
12,100
12,111
12,126
12,175
12,177
12,193
13,64
13,66
13,68
13,97
13,104
13,121
13,163
13,178
14,38
14,39
14,65
14,109
14,116
14,125
14,181
14,186
15,31
15,45
15,51
15,103
15,104
15,128
15,138
15,174
16,48
16,51
16,52
16,95
16,123
16,128
16,136
16,159
16,170
16,183
17,18
17,23
17,25
17,34
17,36
17,55
17,68
17,80
17,140
17,158
17,167
17,174
17,183
17,193
18,34
18,40
18,43
18,73
18,98
18,143
18,164
19,20
19,38
19,49
19,72
19,100
19,119
19,153
19,165
19,182
19,195
20,62
20,114
20,121
20,143
20,145
20,157
20,195
20,198
21,81
21,117
21,129
21,145
22,39
22,73
22,91
22,195
23,37
23,38
23,44
23,52
23,64
23,79
23,89
23,100
23,104
23,111
23,122
23,123
23,127
23,144
23,147
23,150
23,154
23,168
23,194
24,31
24,39
24,53
24,92
24,114
24,145
24,160
24,161
24,172
25,42
25,45
25,49
25,59
25,87
25,95
25,101
25,116
25,123
26,115
27,35
27,59
27,61
27,83
27,84
27,85
27,87
27,90
27,112
27,126
27,128
27,143
27,162
27,164
27,176
27,189
27,194
28,41
28,50
28,61
28,65
28,102
28,165
28,167
28,185
28,199
29,33
29,35
29,181
29,184
29,197
30,47
30,62
30,75
30,93
30,106
30,133
30,195
31,49
31,95
31,147
31,172
31,200
32,60
32,63
32,75
32,118
32,140
32,180
32,185
33,41
33,46
33,99
33,109
33,142
33,160
33,179
33,190
33,191
34,47
34,53
34,72
34,115
34,125
34,133
34,145
34,149
34,199
34,200
35,79
35,89
35,100
35,112
35,113
35,152
36,56
36,75
36,87
36,106
36,108
36,115
36,150
36,153
36,168
37,44
37,73
37,79
37,111
37,131
37,176
38,49
