1,23
1,40
1,44
1,67
1,77
2,3
2,9
2,12
2,19
2,23
2,25
2,40
2,60
2,67
2,69
2,71
2,81
2,99
3,21
3,25
3,32
3,36
3,62
3,64
3,80
3,82
3,92
4,11
4,18
4,50
4,78
4,79
4,98
4,99
5,6
5,36
5,40
5,51
5,56
5,69
5,71
5,73
5,81
5,82
6,7
6,11
6,51
6,75
6,97
6,98
7,37
7,65
7,76
7,91
7,99
8,9
8,21
8,23
8,79
8,84
8,89
8,94
9,10
9,13
9,20
9,23
9,33
9,56
9,66
9,80
10,47
10,57
10,70
10,73
10,79
10,80
10,84
10,94
11,32
11,36
11,40
11,43
11,49
11,83
11,84
11,89
12,20
12,23
12,34
12,41
12,44
12,45
12,48
12,51
12,54
12,57
12,79
12,82
12,83
12,90
13,17
13,21
13,23
13,25
13,34
13,36
13,55
13,66
13,70
13,76
13,97
14,19
14,38
14,40
14,47
14,56
14,72
14,89
14,93
15,31
15,33
15,41
15,54
15,56
15,59
15,62
15,77
15,80
16,19
16,34
16,64
16,87
17,18
17,34
17,51
17,55
17,56
17,69
17,73
17,78
17,79
18,33
18,36
18,69
18,75
19,89
19,92
19,99
20,26
20,32
20,42
20,56
20,73
20,84
20,96
20,99
21,41
21,45
21,46
21,53
21,54
21,69
21,74
21,80
21,83
21,86
21,92
22,73
22,85
22,98
23,25
23,35
23,36
23,49
23,51
23,66
23,71
23,97
23,99
24,48
24,55
24,77
24,83
25,51
25,58
25,65
25,69
25,83
25,84
25,91
25,92
26,32
26,39
26,49
26,54
26,70
26,78
26,88
27,28
27,30
27,70
27,73
27,81
27,95
28,31
28,36
28,64
28,69
28,73
28,75
28,82
28,89
28,91
28,94
28,96
28,99
29,33
29,42
29,45
29,76
30,39
30,44
30,53
30,55
30,95
31,37
31,46
31,58
31,62
31,78
31,79
31,81
31,88
32,34
32,36
32,44
32,62
32,96
33,39
33,56
33,77
33,95
33,97
34,43
34,56
34,58
34,59
34,61
34,74
34,78
34,89
34,94
34,96
34,97
34,99
35,39
35,50
35,69
35,82
35,87
35,91
35,92
36,37
36,48
36,49
36,69
36,73
36,74
36,84
37,57
37,77
37,92
37,95
37,99
38,53
38,100
39,44
39,78
39,81
39,82
39,91
39,98
40,56
40,59
40,69
40,94
40,95
40,96
41,46
41,57
41,58
41,62
41,74
41,77
42,46
42,65
42,69
42,76
43,52
43,68
43,75
43,77
44,48
44,53
44,81
44,90
45,64
46,55
46,56
46,61
46,67
46,75
46,98
47,53
47,62
47,81
47,98
48,68
48,80
48,83
48,96
49,54
49,84
49,90
49,97
49,99
49,100
50,59
50,74
50,81
50,90
51,70
51,79
51,91
52,79
52,93
53,67
53,78
53,84
53,86
53,93
53,99
54,79
54,85
54,94
55,65
55,73
55,77
55,83
55,95
55,100
56,65
56,71
56,73
56,92
56,97
57,60
57,77
57,93
58,74
58,75
58,82
59,67
59,84
59,94
60,66
60,79
60,80
60,84
60,89
61,64
61,67
61,71
61,74
61,94
61,97
62,77
63,77
63,79
64,67
64,70
64,92
64,97
65,87
65,93
66,68
66,69
66,70
66,85
67,82
67,96
68,87
68,96
68,98
69,73
69,84
69,90
69,99
70,75
70,78
70,97
71,89
71,96
72,77
72,97
73,86
73,98
73,99
74,84
74,88
76,84
76,100
77,83
77,93
78,95
80,88
80,94
80,96
81,85
81,86
81,90
82,95
84,89
84,92
84,96
87,88
90,100
91,95
98,99
1,24,75
1,31,35
1,81,88
2,7,66
2,8,26
2,8,34
2,13,56
2,14,81
2,29,68
2,45,56
2,45,83
2,57,79
2,60,71
2,69,87
3,4,19
3,4,92
3,18,84
3,20,38
3,27,60
3,32,56
3,92,94
4,9,100
4,33,45
5,28,56
5,28,97
