1,10
1,87
1,90
1,134
1,146
2,64
2,68
2,81
2,94
2,108
2,119
3,47
3,67
3,78
3,139
3,150
4,19
4,26
4,30
4,36
4,55
4,63
4,124
5,11
6,25
6,41
6,47
6,70
6,93
7,9
7,21
7,24
7,30
7,58
7,78
7,85
7,95
7,102
7,109
7,110
7,137
7,142
7,143
7,149
8,9
8,24
8,44
8,53
8,57
8,99
8,122
8,148
9,20
9,22
9,38
9,51
9,52
9,62
9,120
9,145
10,14
10,16
10,19
10,23
10,37
10,58
10,80
10,97
10,104
11,33
11,71
11,74
11,83
11,92
11,120
12,56
12,134
13,16
13,20
13,76
13,96
13,107
13,116
13,120
13,124
13,134
13,149
14,15
14,36
14,105
14,107
14,115
14,117
15,37
15,41
15,44
15,50
15,69
15,75
15,78
15,94
15,96
15,97
15,114
15,125
16,30
16,52
16,60
16,92
16,93
16,99
16,108
17,27
17,67
17,74
17,82
17,85
17,118
17,136
18,38
18,58
18,60
18,67
18,71
18,78
18,81
18,91
18,113
18,122
18,124
18,140
19,20
19,40
19,42
19,44
19,60
19,83
19,84
19,140
20,54
20,116
20,129
20,137
21,44
21,59
21,64
21,121
21,144
22,34
22,73
22,77
22,116
22,136
23,27
23,62
23,65
23,72
23,73
23,92
23,98
23,111
23,140
24,32
24,137
25,30
25,46
25,79
25,80
25,81
25,88
25,96
25,112
26,38
26,40
26,58
26,65
26,114
26,120
26,124
27,29
27,32
27,55
27,72
27,103
27,122
27,123
28,112
28,113
28,124
28,129
28,139
29,47
29,52
29,118
30,62
30,63
30,77
30,87
30,96
30,98
30,129
30,138
31,34
31,36
31,51
31,53
31,114
32,56
32,72
32,114
32,136
33,37
33,46
33,48
33,52
33,56
33,69
33,85
33,108
34,54
34,84
34,99
34,125
34,134
34,137
35,41
35,46
35,49
35,53
35,125
35,137
35,140
36,45
36,78
36,106
36,145
37,46
37,69
37,84
37,117
38,84
38,85
38,88
38,106
38,128
38,130
39,65
39,80
39,125
39,136
40,60
40,65
40,118
40,127
40,129
40,139
40,149
41,48
41,52
41,70
41,94
41,96
41,112
41,132
41,141
41,146
42,45
42,69
42,80
42,83
42,87
42,98
42,135
43,87
43,90
43,101
44,103
44,115
44,122
44,147
45,48
45,62
45,77
45,99
45,144
45,148
46,51
46,61
46,70
46,81
46,88
46,91
46,96
46,98
46,101
46,102
47,73
47,75
47,94
47,95
47,107
47,112
47,131
47,132
47,138
48,70
48,128
48,132
48,138
48,140
49,59
49,60
49,74
49,93
49,130
49,136
49,149
50,53
50,98
50,100
50,113
50,141
51,55
51,68
51,70
51,92
51,98
51,104
51,118
51,122
51,127
52,55
52,58
52,73
52,80
52,97
52,100
52,105
52,146
53,72
53,105
53,141
54,102
54,107
54,146
55,70
55,108
55,119
55,126
56,63
56,96
56,132
56,137
56,150
57,68
57,89
57,110
57,118
58,65
58,70
58,94
58,109
58,118
58,132
58,142
58,150
59,84
59,114
60,63
60,76
60,86
60,92
60,95
60,114
60,144
61,70
61,76
61,83
61,138
61,144
62,108
62,111
62,116
63,88
63,91
63,92
63,111
63,149
64,66
64,78
64,79
64,133
64,149
65,87
65,92
65,147
66,73
66,81
66,111
66,140
67,77
67,82
67,85
67,86
67,144
68,73
68,90
68,91
68,118
68,120
68,124
68,127
69,74
69,85
69,94
69,100
69,101
69,140
69,142
70,90
70,99
70,103
70,115
70,117
70,142
70,143
71,88
71,89
71,112
71,126
71,139
71,148
72,75
72,84
72,85
72,88
72,112
72,124
72,129
72,135
72,144
73,81
73,88
73,92
73,100
73,111
73,125
73,130
73,131
73,132
73,138
73,141
73,147
73,150
74,84
74,87
74,90
74,105
75,95
75,111
75,141
75,142
75,150
76,78
76,122
76,129
76,144
76,147
77,81
77,87
77,106
77,129
78,90
78,108
78,124
78,126
78,144
78,145
79,99
79,101
79,102
80,96
80,97
80,108
81,91
81,92
81,131
81,141
81,147
82,85
82,107
82,113
82,127
83,87
83,91
83,122
83,130
83,141
83,145
84,95
84,139
85,88
85,130
85,134
86,147
86,149
87,120
87,124
87,141
87,144
88,94
88,141
88,146
89,148
90,98
90,149
91,111
91,119
91,121
92,128
92,147
93,94
93,101
93,110
94,138
94,142
94,148
95,108
95,116
96,107
96,112
96,131
97,131
97,144
98,126
98,144
100,142
100,148
101,105
101,112
101,114
101,119
101,121
101,123
102,106
102,113
102,120
102,143
104,112
104,135
105,138
105,141
106,116
109,119
109,143
110,119
110,126
110,141
111,121
111,140
114,118
114,120
114,130
114,144
115,122
116,147
116,148
116,150
117,119
118,137
118,147
119,128
120,121
120,144
120,145
121,122
121,132
121,150
122,145
123,131
123,132
123,136
123,141
124,133
124,140
124,144
127,144
128,137
128,140
128,148
129,133
129,147
131,146
133,150
135,149
138,141
139,143
141,147
142,150
145,150
1,2,141
1,5,100
1,15,53
1,15,96
1,21,115
1,27,95
1,35,43
1,52,109
1,75,94
1,82,142
2,14,61
2,33,47
2,36,86
2,48,150
2,73,91
3,4,103
3,16,32
3,21,77
3,26,32
4,8,83
4,32,104
4,52,73
4,60,76
4,64,66
4,77,98
4,78,145
5,55,134
5,57,134
6,34,89
6,37,75
6,39,100
6,69,97
6,135,150
7,9,128
7,12,77
7,13,128
7,15,56
7,51,86
7,119,140
8,11,105
8,22,137
8,40,44
8,50,77
8,61,106
8,99,134
9,49,130
9,74,99
9,108,139
10,21,36
10,21,114
10,43,102
10,60,127
10,78,111
11,42,98
11,56,148
11,95,148
12,22,61
12,54,143
12,79,84
13,18,100
13,19,43
13,66,145
13,72,98
13,90,114
13,144,145
14,33,56
14,33,150
14,41,101
14,53,131
14,91,94
14,100,105
14,112,117
15,31,87
15,33,97
15,50,53
15,88,104
16,19,23
16,30,144
16,45,103
16,76,133
17,22,79
17,52,89
17,116,119
17,124,141
18,50,120
18,78,92
19,20,141
19,32,136
19,36,64
19,37,121
19,44,66
19,51,124
19,57,75
19,77,118
19,90,114
19,106,120
19,114,133
20,21,45
20,37,106
20,49,130
21,31,44
21,77,120
21,109,118
22,106,116
22,111,128
23,38,96
23,78,103
23,93,122
24,34,57
24,38,54
24,46,63
24,109,141
25,96,104
26,27,60
26,92,147
27,37,122
27,44,149
27,66,144
27,75,122
27,91,124
28,44,71
28,68,100
28,68,104
28,109,141
28,113,139
29,68,77
30,31,127
30,36,137
30,75,81
31,60,120
31,122,144
31,129,144
32,65,124
32,72,83
33,56,150
33,68,96
33,76,81
33,92,121
33,100,117
34,74,84
34,74,117
34,85,126
35,61,131
35,105,117
35,112,131
36,63,129
36,79,122
36,94,150
37,47,48
37,56,70
37,75,97
37,83,120
38,49,82
38,55,139
38,60,98
38,109,134
39,47,75
39,52,117
39,70,146
39,94,138
39,104,148
40,44,66
40,64,140
40,77,124
40,82,93
41,104,132
41,110,127
42,51,115
42,60,140
42,103,114
42,121,140
43,80,94
44,72,133
44,122,149
44,127,134
45,78,87
46,80,107
47,53,135
47,63,139
47,69,132
48,59,98
48,76,126
50,98,124
51,53,142
51,90,136
51,100,106
51,111,133
53,66,114
53,133,138
54,71,116
54,128,137
54,139,148
55,62,84
56,73,138
57,69,107
58,88,104
58,91,103
60,64,144
61,97,138
62,79,139
63,77,133
64,82,148
65,100,139
66,81,139
66,98,127
67,115,145
67,118,122
67,143,148
68,84,95
70,91,106
71,84,85
71,110,113
71,124,129
72,93,108
73,75,80
73,135,138
74,82,143
74,128,147
75,94,123
78,120,129
82,100,133
82,130,136
83,91,115
83,91,147
83,92,127
83,103,124
83,103,131
83,120,122
83,144,145
84,106,134
85,89,144
86,129,140
88,93,117
88,101,123
91,93,129
91,118,140
93,110,128
95,110,137
95,133,134
96,132,142
99,108,128
100,105,107
106,109,130
111,114,145
116,130,143
116,140,144
117,123,139
117,135,146
121,132,147
121,134,141
