1,4
1,37
1,46
1,51
1,61
1,73
1,106
1,146
2,4
2,9
2,37
2,38
2,44
2,45
2,58
2,82
2,85
2,102
2,130
2,138
2,141
3,57
3,75
3,94
3,100
3,101
3,105
3,109
3,143
3,145
3,149
4,24
4,37
4,39
4,41
4,109
4,113
5,6
5,15
5,33
5,46
5,49
5,55
5,82
5,84
5,105
5,121
6,13
6,23
6,29
6,60
6,73
6,94
6,100
6,135
6,150
7,10
7,96
7,107
7,119
7,123
7,143
7,144
8,32
8,51
8,52
8,70
8,73
8,115
8,121
8,136
9,48
9,70
9,72
9,106
9,127
9,142
10,94
10,114
10,115
10,150
11,20
11,25
11,65
11,83
11,94
11,124
11,131
11,144
12,24
12,35
12,53
12,73
12,75
12,80
12,101
12,103
12,135
12,150
13,16
13,57
13,76
13,80
13,92
13,139
14,16
14,25
14,35
14,51
14,65
14,105
14,116
14,148
15,23
15,53
15,54
15,56
15,73
15,112
15,122
15,139
16,128
17,43
17,44
17,50
17,60
17,73
17,89
17,91
17,126
17,139
18,42
18,47
18,51
18,54
18,66
18,94
18,115
18,116
19,90
19,93
19,104
19,123
19,139
19,148
20,29
20,30
20,40
20,51
20,100
20,122
20,141
21,23
21,25
21,28
21,31
21,43
21,63
21,82
21,88
21,91
21,106
21,109
21,114
21,115
21,119
22,52
22,53
22,64
22,108
22,110
22,144
23,31
23,50
23,75
23,83
23,100
23,133
23,138
23,139
23,146
24,29
24,61
24,63
24,66
24,67
24,75
24,127
24,131
25,28
25,38
25,60
25,86
25,112
26,30
26,37
26,38
26,54
26,59
26,66
26,76
26,101
26,138
27,54
27,55
27,64
27,95
27,106
27,125
28,34
28,61
28,63
28,77
28,93
28,97
28,107
28,121
28,134
28,136
29,40
29,54
29,116
29,122
29,133
29,134
29,135
29,149
30,40
30,51
30,54
30,64
30,65
30,75
30,88
30,94
30,115
30,117
30,138
31,42
31,75
31,114
31,144
32,33
32,62
32,64
32,75
32,80
32,144
33,47
33,52
33,56
33,62
33,68
33,108
33,122
33,124
33,140
34,35
34,82
34,118
34,124
34,126
34,128
34,145
35,53
35,78
35,86
35,100
36,55
36,66
36,91
36,128
36,137
36,139
37,47
37,58
37,68
37,92
37,98
37,129
38,58
38,95
38,129
38,140
38,146
38,147
39,61
39,66
39,89
39,94
39,143
40,44
40,91
40,94
40,100
40,126
40,142
40,144
41,58
41,80
41,88
41,95
41,99
41,109
41,116
41,121
41,125
41,137
41,141
41,149
42,44
42,55
42,73
42,101
42,102
42,117
42,126
42,128
43,55
43,73
43,84
43,93
43,96
43,126
43,135
44,63
44,80
44,86
44,87
44,107
44,129
44,131
44,132
45,77
45,92
45,93
45,98
45,127
45,142
46,56
46,79
46,111
46,122
47,48
47,52
47,77
47,147
48,50
48,60
48,76
48,77
48,90
48,98
48,101
48,111
48,113
48,139
49,109
49,111
50,69
50,92
50,121
50,137
50,141
50,147
51,78
51,91
51,92
51,105
51,107
51,124
51,125
51,135
52,59
52,65
52,72
52,74
52,111
52,113
52,148
53,66
53,84
53,128
53,142
54,97
54,114
54,119
55,76
55,86
55,107
55,131
55,134
55,148
56,74
56,77
56,95
56,98
56,133
57,66
57,68
57,77
57,88
57,108
57,144
59,61
59,95
59,98
59,101
59,110
59,124
59,129
59,138
60,86
60,102
60,103
61,73
61,83
61,101
61,111
61,130
62,68
62,83
62,86
62,89
62,92
62,131
63,66
63,97
63,100
63,107
63,109
63,143
64,92
64,125
65,83
65,88
65,130
65,142
66,119
66,142
67,72
67,76
67,94
67,115
67,136
67,147
68,70
68,89
68,111
68,137
69,89
69,126
69,134
69,140
70,84
70,135
70,144
70,149
71,98
71,106
71,108
72,89
72,100
72,110
72,112
72,120
72,147
73,118
74,79
74,91
74,106
74,112
74,115
74,142
74,147
74,148
75,79
75,80
75,84
75,109
75,112
75,115
75,150
76,98
76,99
76,123
76,126
76,128
76,149
77,95
77,104
78,90
78,106
78,124
78,133
78,141
78,146
79,108
79,110
79,114
79,141
79,142
80,125
80,126
80,136
80,139
81,113
81,114
81,125
81,129
81,143
82,88
82,96
82,97
82,107
83,90
83,99
83,114
83,138
84,101
84,115
84,123
84,142
84,144
85,90
86,95
86,123
86,145
87,95
87,111
87,113
87,117
87,137
88,125
88,127
88,135
89,102
89,103
89,112
89,133
90,109
90,110
91,119
91,143
91,144
91,149
92,97
92,106
92,133
92,145
92,148
93,119
93,122
93,132
93,148
94,135
94,142
94,143
95,106
95,119
95,126
96,97
96,132
96,139
96,150
97,133
97,141
98,99
98,150
99,102
99,141
100,114
101,108
101,137
101,138
101,142
102,127
103,119
103,139
104,117
104,143
104,145
105,145
105,147
106,136
106,142
107,108
107,117
107,123
107,144
108,116
108,122
108,148
109,138
110,112
110,113
110,137
111,116
111,138
112,113
112,115
112,120
112,126
113,125
113,130
113,146
114,125
114,134
115,145
116,134
116,146
118,126
118,130
120,124
120,139
120,147
121,134
122,142
