1,6
1,9
1,10
1,13
1,14
1,15
1,24
1,42
1,46
2,4
2,5
2,6
2,8
2,22
2,27
2,28
2,29
2,35
3,13
3,20
3,24
3,25
3,43
3,48
4,13
4,18
4,21
4,25
4,28
4,32
4,38
4,50
5,28
5,35
5,40
5,44
5,45
5,48
6,12
6,17
6,29
6,34
6,39
6,40
6,47
6,50
7,20
7,21
7,31
7,33
7,34
7,38
7,47
8,15
8,27
8,42
8,43
8,50
9,13
9,18
9,19
9,21
9,27
9,30
9,31
9,34
9,35
10,20
10,27
10,29
10,38
10,41
10,44
10,46
11,15
11,20
11,21
11,33
11,34
12,20
12,21
12,22
12,24
12,25
12,34
12,42
12,43
12,47
13,14
13,18
13,24
13,27
13,30
13,38
14,15
14,20
14,27
14,35
14,40
14,41
14,46
15,18
15,22
15,27
15,29
15,30
15,33
15,46
16,23
16,25
16,26
16,34
16,38
16,40
16,45
17,22
17,25
17,29
17,49
17,50
18,20
18,31
18,34
18,36
18,45
18,50
19,23
19,26
19,35
19,39
19,44
19,46
20,26
20,40
21,25
21,32
21,38
21,42
21,44
21,46
21,49
22,26
22,43
22,44
22,45
22,48
23,28
23,29
23,37
23,40
23,42
23,45
24,27
24,30
24,32
24,41
24,42
24,46
25,26
25,27
25,38
25,43
25,44
26,30
26,45
27,37
27,42
27,46
27,50
28,29
28,31
28,32
28,34
28,40
28,43
29,31
29,42
29,43
29,44
29,45
29,48
30,35
30,38
30,40
30,43
30,49
31,32
31,38
31,42
31,45
31,48
31,49
32,33
32,41
32,48
33,42
33,44
33,47
33,49
35,36
35,37
35,38
35,39
35,42
35,44
35,45
35,47
35,50
36,37
36,42
36,43
36,44
36,45
36,49
36,50
38,39
38,41
38,46
39,45
39,46
40,41
40,42
40,46
41,46
42,43
42,44
42,45
42,48
42,50
43,49
44,45
44,47
44,48
45,49
1,9,11
1,9,14
1,15,20
1,15,27
1,15,44
1,24,34
1,30,40
1,37,44
2,4,49
2,5,22
2,15,49
3,5,50
3,8,14
3,9,13
3,10,25
3,13,15
3,14,21
3,14,44
3,15,26
3,21,37
3,24,25
3,39,49
3,40,49
4,8,36
4,15,18
4,22,23
4,28,29
4,28,49
4,45,49
5,6,45
5,8,45
5,17,49
5,18,45
5,19,39
5,22,43
5,33,48
5,40,45
6,8,28
6,8,41
6,18,40
6,20,39
6,22,49
6,28,43
6,31,42
6,40,47
7,17,41
7,20,25
7,44,46
8,12,43
8,13,39
8,19,47
8,42,49
9,12,28
9,13,38
9,20,46
10,12,13
10,14,25
10,20,38
10,21,30
10,22,46
10,49,50
11,20,26
12,13,39
13,19,34
13,27,37
13,37,46
14,15,30
14,18,31
14,24,26
14,25,30
14,27,46
15,19,49
15,31,40
15,38,43
15,39,42
16,19,33
16,19,47
16,25,26
16,37,44
17,18,49
17,20,30
17,29,42
17,41,45
17,42,45
18,23,50
18,29,43
18,36,50
20,24,50
20,27,35
20,27,39
20,34,43
20,35,37
20,39,46
21,24,27
22,27,50
22,29,42
22,31,36
23,41,43
23,43,45
25,30,38
25,37,40
26,29,50
27,28,43
30,31,39
30,33,46
31,32,49
31,34,48
37,38,46
